2021-11-17 00:04:19.357 [http-nio-8088-exec-10] INFO  com.munjie.blog.utils.AddressUtil - getIpAddress(HttpServletRequest) - HTTP_X_FORWARDED_FOR - String ip=null
2021-11-17 00:04:19.357 [http-nio-8088-exec-10] INFO  com.munjie.blog.utils.AddressUtil - getIpAddress(HttpServletRequest) - getRemoteAddr - String ip=0:0:0:0:0:0:0:1
2021-11-17 00:04:19.358 [http-nio-8088-exec-10] INFO  com.munjie.blog.utils.AddressUtil - final request ip : 0:0:0:0:0:0:0:1
2021-11-17 00:04:19.358 [http-nio-8088-exec-10] INFO  com.munjie.blog.config.AopLogAspect - 请求来源地区 =
2021-11-17 00:04:19.358 [http-nio-8088-exec-10] INFO  com.munjie.blog.config.AopLogAspect - 请求类名=
2021-11-17 00:04:19.358 [http-nio-8088-exec-10] INFO  com.munjie.blog.config.AopLogAspect - 方法名=
2021-11-17 00:04:19.358 [http-nio-8088-exec-10] INFO  com.munjie.blog.config.AopLogAspect - 请求报文=
2021-11-17 00:04:19.410 [http-nio-8088-exec-10] INFO  com.munjie.blog.config.AopLogAspect - 返回响应结果=
2021-11-17 00:04:29.798 [http-nio-8088-exec-1] INFO  com.munjie.blog.config.AopLogAspect - 请求前置通知开始...
2021-11-17 00:04:29.798 [http-nio-8088-exec-1] INFO  com.munjie.blog.config.AopLogAspect - 请求URL =
2021-11-17 00:04:29.798 [http-nio-8088-exec-1] INFO  com.munjie.blog.config.AopLogAspect - 请求方式 =
2021-11-17 00:04:29.798 [http-nio-8088-exec-1] INFO  com.munjie.blog.config.AopLogAspect - 请求IP =
2021-11-17 00:04:29.798 [http-nio-8088-exec-1] INFO  com.munjie.blog.utils.AddressUtil - X-Real-IP=null
2021-11-17 00:04:29.798 [http-nio-8088-exec-1] INFO  com.munjie.blog.utils.AddressUtil - getIpAddress(X-real-ip) - X-real-ip - String ip=null
2021-11-17 00:04:29.798 [http-nio-8088-exec-1] INFO  com.munjie.blog.utils.AddressUtil - refererIps=null
2021-11-17 00:04:29.798 [http-nio-8088-exec-1] INFO  com.munjie.blog.utils.AddressUtil - getIpAddress(HttpServletRequest) - Proxy-Client-IP - String ip=null
2021-11-17 00:04:29.798 [http-nio-8088-exec-1] INFO  com.munjie.blog.utils.AddressUtil - getIpAddress(HttpServletRequest) - WL-Proxy-Client-IP - String ip=null
2021-11-17 00:04:29.798 [http-nio-8088-exec-1] INFO  com.munjie.blog.utils.AddressUtil - getIpAddress(HttpServletRequest) - HTTP_CLIENT_IP - String ip=null
2021-11-17 00:04:29.798 [http-nio-8088-exec-1] INFO  com.munjie.blog.utils.AddressUtil - getIpAddress(HttpServletRequest) - HTTP_X_FORWARDED_FOR - String ip=null
2021-11-17 00:04:29.798 [http-nio-8088-exec-1] INFO  com.munjie.blog.utils.AddressUtil - getIpAddress(HttpServletRequest) - getRemoteAddr - String ip=0:0:0:0:0:0:0:1
2021-11-17 00:04:29.798 [http-nio-8088-exec-1] INFO  com.munjie.blog.utils.AddressUtil - final request ip : 0:0:0:0:0:0:0:1
2021-11-17 00:04:29.798 [http-nio-8088-exec-1] INFO  com.munjie.blog.config.AopLogAspect - 请求来源地区 =
2021-11-17 00:04:29.798 [http-nio-8088-exec-1] INFO  com.munjie.blog.config.AopLogAspect - 请求类名=
2021-11-17 00:04:29.798 [http-nio-8088-exec-1] INFO  com.munjie.blog.config.AopLogAspect - 方法名=
2021-11-17 00:04:29.798 [http-nio-8088-exec-1] INFO  com.munjie.blog.config.AopLogAspect - 请求报文=
2021-11-17 00:04:29.851 [http-nio-8088-exec-1] INFO  com.munjie.blog.config.AopLogAspect - 返回响应结果=
2021-11-17 00:04:32.348 [http-nio-8088-exec-2] INFO  com.munjie.blog.config.AopLogAspect - 请求前置通知开始...
2021-11-17 00:04:32.348 [http-nio-8088-exec-2] INFO  com.munjie.blog.config.AopLogAspect - 请求URL =
2021-11-17 00:04:32.348 [http-nio-8088-exec-2] INFO  com.munjie.blog.config.AopLogAspect - 请求方式 =
2021-11-17 00:04:32.348 [http-nio-8088-exec-2] INFO  com.munjie.blog.config.AopLogAspect - 请求IP =
2021-11-17 00:04:32.348 [http-nio-8088-exec-2] INFO  com.munjie.blog.utils.AddressUtil - X-Real-IP=null
2021-11-17 00:04:32.348 [http-nio-8088-exec-2] INFO  com.munjie.blog.utils.AddressUtil - getIpAddress(X-real-ip) - X-real-ip - String ip=null
2021-11-17 00:04:32.348 [http-nio-8088-exec-2] INFO  com.munjie.blog.utils.AddressUtil - refererIps=null
2021-11-17 00:04:32.348 [http-nio-8088-exec-2] INFO  com.munjie.blog.utils.AddressUtil - getIpAddress(HttpServletRequest) - Proxy-Client-IP - String ip=null
2021-11-17 00:04:32.348 [http-nio-8088-exec-2] INFO  com.munjie.blog.utils.AddressUtil - getIpAddress(HttpServletRequest) - WL-Proxy-Client-IP - String ip=null
2021-11-17 00:04:32.348 [http-nio-8088-exec-2] INFO  com.munjie.blog.utils.AddressUtil - getIpAddress(HttpServletRequest) - HTTP_CLIENT_IP - String ip=null
